sample_id	read_id	read_len	read_qscore	channel	start_time	end_time	decision	fastp_status	is_mapped	is_uniq	contig_id
sample	794d91d2-f0e9-4b08-b576-8bb093794d46	276	9.285928	407	41.6295	42.65425	signal_positive	False	False	True	
sample	bcf8ebb0-26c3-466c-81cc-4a81466b40f1	320	8.441257	116	41.63425	42.98775	signal_positive	False	False	True	
sample	308c0aea-30e8-4a8a-8eac-e99c93a9b575	332	10.978478	242	42.69	43.85525	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	8b97f2b5-3367-4fbf-be80-f89f8d59a59a	146	10.573377	510	43.77325	44.46875	signal_positive	False	False	True	
sample	145cce7f-85d2-4b4d-9ba0-8be68a1ef531	324	8.589764	144	42.986	44.16375	signal_positive	False	False	True	
sample	2a9b8c1f-d83e-4d58-aae7-63d429cef858	931	9.598189	282	42.3705	44.80875	signal_positive	False	False	True	
sample	7dcca2a4-703b-4085-b436-433bbc841a0d	1112	10.249241	114	41.9875	44.748749999999994	signal_positive	False	False	True	
sample	e844b6cd-40e3-4fd6-ab3f-886f662cb852	313	9.157900	12	43.85525	45.024249999999995	signal_positive	False	False	True	
sample	e77dcca2-8fb5-402f-a844-e6ed98e3a5fc	534	11.000410	279	44.4985	46.22075	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	c7410bfd-4db4-4878-a88e-9405fbb24166	1370	10.659890	4	41.81225	45.59925	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	c7cbafb3-e229-4d0f-9127-ea6e941f95a8	2154	8.684243	500	42.1425	47.57825	signal_positive	False	False	True	
sample	e6f71008-dc83-4de0-942e-57bfd2835510	2114	9.977743	345	42.33425	47.653499999999994	signal_positive	False	False	True	
sample	7d693e7a-8c83-4bc0-8f53-bde22e4f3a97	1905	11.210499	5	42.9845	47.8865	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	c5076f93-7b6d-422c-8231-c2105ee07dd5	1306	9.884626	472	45.41275	48.70275	signal_positive	False	False	True	
sample	b91ceeac-ba8d-4518-b87b-272e93dba2fd	1350	11.049523	470	45.3455	49.10975	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	f08e4c98-fa2f-44f1-a21e-f511b1ba15a3	2784	8.537819	303	42.4985	48.6935	signal_positive	False	False	True	
sample	2231dca0-567b-4d04-81e9-e4cf3740b41e	94	10.414163	507	49.62025	50.33725	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	6455bcb8-65a0-46b1-9804-24ebb4e3cd64	827	8.784512	500	47.58925	50.2505	signal_positive	False	False	True	
sample	b2e0902a-9cf5-4d96-a146-21a6767bd954	1206	10.386814	186	47.0355	50.07975	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	e289b050-e1dc-47a7-bf6e-9d0465f51d03	698	9.342497	158	48.0985	50.13125	signal_positive	False	False	True	
sample	83b6e4c2-cd35-45e5-8cc5-b1e2e9c43643	1889	8.877823	456	45.718	50.53775	signal_positive	False	False	True	
sample	f946653b-b663-4738-9bf0-440aa11c4359	1490	12.504467	193	45.86425	50.0895	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	7ffc305b-04a8-4da7-8520-783ee427ba9b	3309	9.746901	287	42.0105	49.56325	signal_positive	False	False	True	
sample	8019b338-4667-4576-93ef-81274492a12c	2164	10.432378	264	44.60225	50.311749999999996	signal_positive	True	False	True	
sample	07bb0d4b-4a95-43ee-a9d5-b497effc0b73	935	10.779352	354	47.0065	49.62525	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	04e7f3bf-d520-45e4-acbe-5573716de5e0	2888	9.966870	231	42.45225	49.586	signal_positive	False	False	True	
sample	95539044-9321-4cf8-9f70-c6b1484ae3fe	3216	10.980293	155	42.554	50.490750000000006	signal_positive	True	True	True	NC_001416.1
sample	098acf2f-88e9-4dce-b98b-594e2b13ab2b	2857	10.687777	434	43.426	51.255250000000004	signal_positive	True	False	True	
sample	ea7715be-1fc3-4791-97a4-9f3ec4f715f0	3163	12.290685	173	42.97875	50.9625	signal_positive	True	True	True	NC_001416.1
sample	4582f5bd-882b-4641-a81e-ce6683412bf4	3465	9.460144	442	42.122	50.71275	signal_positive	False	False	True	
sample	639d4160-8d67-4706-a955-0d4fea17cb01	3300	11.030138	356	41.898	50.648500000000006	signal_positive	True	False	True	
sample	f3e5a32a-43fe-4b7d-8273-4751c72d56f8	1229	10.228109	311	48.1465	51.445	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	81906a8f-e8c8-4f0e-ba5e-d46f565edb1b	1816	10.701533	111	46.1455	51.11	signal_positive	False	False	True	
sample	034e80ab-1f5e-4fa5-be72-de184cf31309	3010	10.273704	96	43.915	52.13175	signal_positive	False	False	True	
sample	00e209f0-b854-46ab-b77d-d7a0390e1098	3482	8.137901	234	43.8525	52.19825	signal_positive	False	False	True	
sample	545c064e-a173-4fe4-aa94-5599e7a13b82	3779	10.604816	57	42.50725	51.5545	signal_positive	True	True	True	NC_001416.1
sample	98b6c545-faf0-48d2-b79d-2631313b764f	2144	11.837164	143	45.538	51.57125	signal_positive	True	True	True	NC_001416.1
sample	815ab8f2-4464-4da3-a24a-46f317d95c4a	2969	10.683376	498	45.4985	53.188	signal_positive	False	False	True	
sample	be8228e0-c7b1-497e-a71f-6f9a72a021f3	3667	10.976058	251	43.205	52.7945	signal_positive	True	True	True	NC_001416.1
sample	9a8d004e-ddc2-451b-9281-f0afb349a222	3772	9.056254	336	45.56425	53.353750000000005	signal_positive	False	False	True	
sample	ff6b59bf-ac13-43f3-92d1-67eccc54078e	3646	9.808329	510	44.6295	54.177	signal_negative	False	False	True	
sample	217b64ec-fd76-4eb1-896f-7721b36be164	2219	10.687576	496	48.74025	54.176750000000006	signal_negative	True	False	True	
sample	ad0e7d72-a154-4b93-b686-3a7c9aa01c71	2570	10.734820	490	46.889	54.17275	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	88820b98-ac05-4869-ad0a-e63a484c1dba	3464	10.363916	486	45.645	54.17700000000001	signal_negative	False	False	True	
sample	0d80c8ff-2e86-4765-ba4f-fe983ed5c19d	3500	9.278649	478	46.01	54.17675	signal_negative	False	False	True	
sample	8fd07df6-807e-406a-a671-80b3231cd736	2305	11.257702	455	47.57075	54.170249999999996	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	5e1ed88f-1235-487d-b659-786d30539b47	5125	9.865980	452	42.707	54.17675	signal_negative	False	False	True	
sample	2e92c7cb-bcdc-4da3-ba96-f90408d80161	3040	9.167813	353	46.144	54.170249999999996	signal_negative	False	False	True	
sample	055a581d-f095-496c-856a-2848491d38c5	3044	8.223862	477	46.82875	54.16675	signal_negative	False	False	True	
sample	7f2ebf3a-0d4e-4523-a0e9-d2ee9930836f	438	8.255204	442	52.61275	54.17125	signal_negative	False	False	True	
sample	4246230c-c794-42f7-a93d-b8019d9607de	1860	8.849768	472	48.7785	54.17675	signal_negative	False	False	True	
sample	c7d3a54f-885e-4159-8b29-718fa185a62c	1496	9.396254	346	50.7345	54.171749999999996	signal_negative	False	False	True	
sample	d1bf8302-8fb7-4bd9-a054-917d75bd6ae3	4865	10.193456	217	42.967	54.17125	signal_negative	False	False	True	
sample	9a7871f1-f421-4e5a-b7cf-1f44049a4577	1493	9.021306	216	49.70975	53.8615	signal_positive	False	False	True	
sample	3206fbd7-5b3a-4afa-81ed-cac76af2f92e	997	9.667336	414	51.424	54.17675	signal_negative	False	False	True	
sample	c67d5024-0b32-4ef4-90d4-897674a87b2b	4324	9.641093	295	43.088	54.17425	signal_negative	False	False	True	
sample	5f174417-ec8e-4af8-b9ce-fe3e1e6e4adc	1919	8.347364	301	49.50375	54.104	signal_positive	False	False	True	
sample	9e677c0a-ef43-46de-8a99-f022e8360bad	3606	10.434608	116	44.4805	54.177	signal_negative	False	False	True	
sample	3739fbe1-408f-47f8-b872-da3e4d7b1631	2752	9.657880	404	47.4975	54.15475	signal_negative	False	False	True	
sample	f2ef0e4c-38c9-4fbe-8fa8-533429d4037c	3616	11.530823	114	44.866	54.161500000000004	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	55f5dbe6-62a4-40e3-93c8-4cff5b75441c	3445	9.158041	282	45.69725	54.15025	signal_negative	False	False	True	
sample	36bd7a8c-104c-4659-8feb-cbb5d6c5077d	2498	9.824982	381	47.75125	54.1695	signal_negative	False	False	True	
sample	1ad3d8c6-7af3-4131-92c3-4b342405bb4d	845	8.577478	111	51.71725	54.18275	signal_negative	False	False	True	
sample	86527a3d-bb40-4925-8a2d-109af2b06a47	4909	10.076931	103	41.8455	54.1695	signal_negative	False	False	True	
sample	ad6ac767-709b-4c7a-bef5-bc4faada4d27	3884	11.355404	382	42.90175	54.177	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	d32bf678-535f-4aeb-b9a6-cec596656927	364	9.009043	186	52.85125	54.177	signal_negative	False	False	True	
sample	3f4d69ff-79f2-4ea2-b314-af22e79d7025	600	9.649417	163	52.3835	54.172	signal_negative	False	False	True	
sample	ead304e9-b316-47f0-8beb-20838ad05667	2320	10.151360	204	48.7025	54.17675	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	2e75b508-30bb-4cc7-8366-3de9241edc71	3959	10.676057	183	43.51225	54.169250000000005	signal_negative	True	True	True	NC_001416.1
sample	dde35fc2-553e-4cc5-bd38-e70d81fe9ba7	1064	10.833020	173	51.05625	54.177	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	1d2dfb03-35bb-4fd3-a924-14016cd5294b	1608	8.897325	91	49.43825	54.17375	signal_negative	False	False	True	
sample	94bb7c76-0942-443e-956b-79cc428b3ab8	2185	8.404223	61	48.67275	54.17075	signal_negative	False	False	True	
sample	2aadc003-fccd-4743-9b6b-614da20bc4ee	1580	10.078446	142	49.04225	53.93225	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	c3b6beca-8f49-4223-8acf-734f4797a3bd	4081	9.649921	54	43.398	54.17700000000001	signal_negative	False	False	True	
sample	09959b9b-1a72-4c8d-8ce0-6fa70b2de82c	4903	9.817395	235	41.8475	55.21225	signal_negative	False	False	True	
sample	38eb2272-7e87-42b5-9210-81d3ae8490fc	3343	10.288586	19	47.085	54.1725	signal_negative	True	True	True	NC_001416.1
sample	c3f60fdb-6b71-43ae-afc6-c56945bdaea3	4571	8.999980	13	44.7405	54.167	signal_negative	False	False	True	
sample	950d29d8-161a-472a-ab34-bfda3ffb7883	367	10.111919	62	60.554	61.981	signal_positive	False	False	True	
sample	6f5c5db3-dcdb-46f4-a50a-13ec68911043	691	10.591673	506	61.06725	63.00025	signal_positive	False	False	True	
sample	e99fcdaa-f510-4d15-83d0-6e7040eb55f5	1006	10.016140	483	60.58975	63.33175	signal_positive	False	False	True	
sample	088463b2-7434-4a8b-84c5-ba9e1c6c0494	123	8.351113	239	63.3085	63.8555	signal_positive	False	False	True	
sample	65b06e7c-096b-4fec-9a63-1b9f4e8ddfe3	1286	9.832317	454	61.179	65.1095	signal_positive	False	False	True	
sample	73b2dd90-4356-4d39-a763-3c64b9e9b69e	187	10.062077	451	63.92975	64.98625	signal_positive	True	True	True	NC_001416.1
sample	c31a6a3b-25bd-4463-8a73-e2881c252c29	790	12.102258	407	62.93975	65.24499999999999	signal_positive	True	True	True	NC_001416.1
sample	1dc09b66-6dcc-4316-9f5b-ddac80ecad8c	705	10.057765	194	63.53275	65.4465	signal_positive	False	False	True	
sample	5887b5ec-62f3-4901-bdc8-16b19979f428	286	9.183088	176	64.01675	64.92	signal_positive	False	False	True	
sample	9698497f-1e40-4988-8a34-4a721f3fa6fb	438	10.093805	507	64.54175	65.83224999999999	signal_positive	False	False	True	
sample	21f2f5d7-e671-45dc-9bb1-ecc21b8f50e2	1171	10.666379	47	62.3055	65.59175	signal_positive	False	False	True	
sample	6eed7932-cb9b-41fc-96bb-f6338bd7d828	869	10.357873	24	61.9835	65.834	signal_positive	True	False	True	
sample	e27a2c0f-2d46-4d43-9840-a255dd2e7565	2368	10.670597	429	61.3165	67.3515	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	b50831c9-1913-47e8-974f-10a54e502be3	1344	8.917642	304	63.06325	66.684	signal_positive	False	False	True	
sample	d2b8373a-81a7-42e0-a204-d2b2f46d2e99	3043	9.869428	195	60.726	67.42999999999999	signal_positive	False	False	True	
sample	8e05b0a2-9fae-4c0e-ad31-446cc4d038df	1149	11.561442	170	63.6475	67.083	signal_positive	True	True	True	NC_001416.1
sample	a2f77736-1f65-4952-bedb-fffcba2af252	816	9.589053	141	64.90425	67.03450000000001	signal_positive	False	False	True	
sample	53d2c577-268d-484d-8a71-e0c3e8e779a8	1931	9.998782	2	62.89075	67.45925	signal_positive	False	False	True	
sample	77e0c411-3f59-445f-8b5f-8df914e25227	1085	11.305820	496	65.159	68.617	signal_positive	True	True	True	NC_001416.1
sample	ff6ee80d-b901-4485-a593-005625ec834c	1770	9.263007	389	63.9925	67.69375	signal_positive	False	False	True	
sample	05cb38ea-dd90-4164-9d15-45adbd1810b9	1118	9.729468	163	64.7805	67.85675	signal_positive	False	False	True	
sample	88f248cc-948f-4edf-8467-029ad84ef2f8	1616	11.010170	128	63.85125	67.86925	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	ef34827c-3bee-4430-8400-3e3c73bd5911	2231	8.689504	117	62.35	68.712	signal_positive	False	False	True	
sample	2e8e1cbd-5144-4f68-b883-d5beafc8c5db	904	10.594333	437	66.2915	68.9075	signal_positive	True	True	True	NC_001416.1
sample	eb057e58-16bc-4d7d-9887-f995ecc76bf3	1545	11.400606	339	65.2145	69.673	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	64883bca-f616-4fca-9faf-794fc51e2be9	2339	10.744657	161	62.194	68.83225	signal_positive	True	False	True	
sample	375a2d33-3726-49bf-8426-97c792c986d7	2740	8.729419	79	62.04225	68.8745	signal_positive	False	False	True	
sample	0385d569-7fcd-4476-bdf4-ff6876236454	304	10.125387	141	69.472	70.62325	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	5b13f74b-6e89-4e91-8a01-60519355607b	3535	10.843898	498	60.778	69.7235	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	795575cf-4397-442b-9868-6aacaebaadd5	3393	8.323417	262	61.6335	70.6935	signal_positive	False	False	True	
sample	9e7e287c-fb89-4320-993f-597b15d53d38	3704	10.929613	90	60.96225	71.06875	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	d8086a2a-4f54-46f8-963b-29e0f8443090	773	10.701979	484	69.848	71.9765	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	b9efbd1c-d434-4c9f-8fc6-99c3b6f17fb8	2472	11.384269	299	64.91275	71.976	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	a97a36c4-b741-479d-99dc-64de9f381b3c	1874	9.193281	432	68.12525	71.7735	signal_positive	False	False	True	
sample	c83e2b33-e7d5-416c-930e-8a56188e40f4	4232	10.944448	274	61.858	72.41324999999999	signal_positive	True	True	True	NC_001416.1
sample	bdcc76d3-d3e2-49f7-a381-7ffb22120dd6	2970	11.064083	118	60.7525	71.706	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	3af06c19-255d-48f0-89d5-3e5a0856142a	3376	11.348390	99	63.0145	72.56575	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	de15c4e7-7404-49dc-9d89-536d8fa336dd	3339	11.357900	68	64.62625	72.57124999999999	signal_positive	True	True	True	NC_001416.1
sample	6d667c76-6d69-4854-9b34-ccca0a47587a	2694	10.653892	11	65.56025	72.353	signal_positive	False	False	True	
sample	5bdbec50-4fcd-4291-b313-79d19cee5c86	1693	8.625044	489	69.492	73.23925	signal_negative	False	False	True	
sample	a7cae9ad-319d-4ac8-9077-643e31d62cd9	4588	8.359543	465	61.77275	72.80275	signal_positive	False	False	True	
sample	c3b8c97c-5906-4f4a-9460-d46f04000884	4052	11.823268	501	62.631	73.24025	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	75b36096-f73b-4f80-b79b-7471e6ba3648	4367	10.075788	458	62.82475	73.22925000000001	signal_negative	False	False	True	
sample	53aa7870-757e-4f36-a67a-366cab2da56d	3139	10.261803	483	64.44775	73.241	signal_negative	True	True	True	NC_001416.1
sample	eeb0fec6-123c-4178-978c-fc13527bf9c0	3540	9.964281	467	65.19025	73.2395	signal_negative	False	False	True	
sample	190020f0-9bdb-4581-b34f-8510aedd8d9b	5224	8.759619	442	60.9435	73.24125000000001	signal_negative	False	False	True	
sample	cfacda81-7d64-43a6-babe-6183262132f1	4123	8.927721	416	63.29425	73.24525	signal_negative	False	False	True	
sample	894820c4-d3d5-4eee-87f5-f958f359c72f	2228	9.691057	389	67.75625	73.24249999999999	signal_negative	False	False	True	
sample	9ff3759e-7b66-4fd2-9ee1-f37bb4fae016	3077	9.664282	310	65.14775	72.80025	signal_positive	False	False	True	
sample	6e269389-80d9-449c-bd13-ea794dfa9c87	4679	10.042238	309	60.847	73.24125000000001	signal_negative	False	False	True	
sample	499446f7-f02e-4614-a16f-6cc685ec96a5	1613	9.690361	297	68.19925	73.23	signal_negative	False	False	True	
sample	0d3cc6dd-ff1b-4d0f-afe1-30e67ffee70e	1245	10.043226	363	69.99025	73.24125000000001	signal_negative	False	False	True	
sample	6856bfc1-e9d5-4b72-9e2e-b5a9fd481bed	2107	10.874555	291	68.075	73.24175	signal_negative	True	True	True	NC_001416.1
sample	53426a94-7e33-441c-b56f-4673199e0250	2579	10.437737	380	67.24175	73.24549999999999	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	b5cdc59c-6f32-4cd3-9413-7085d0e415d0	1565	11.004306	290	68.932	73.24525	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	24a1ef06-add7-4283-b953-c2e5dd12a290	1966	10.745709	260	68.204	73.24525	signal_negative	True	False	True	
sample	d4a3a518-a24c-498d-a39d-a5c31167505d	5132	8.556040	338	60.8715	73.24425	signal_negative	False	False	True	
sample	b9f23235-83a1-4afb-95e6-f6404040ef34	2999	10.319613	249	65.096	73.24275	signal_negative	False	False	True	
sample	3a22dd32-ef6d-4e60-949e-eb0498dc7f31	549	9.795685	324	71.75975	73.24525	signal_negative	False	False	True	
sample	fe54530d-e0a5-41be-9334-a7041138f383	3245	8.723716	184	65.279	73.24525	signal_negative	False	False	True	
sample	bfb83470-1a64-4eba-bfb4-4e25883c1d25	1757	9.815818	192	68.47775	73.245	signal_negative	False	False	True	
sample	2e7a08f1-6707-4cd9-828d-d2a0f6e50472	4677	10.070640	158	61.2155	73.24525	signal_negative	False	False	True	
sample	31452f1d-f910-4cbc-a3ac-700556d93434	5029	11.431098	148	60.81475	73.24525	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	a41c7b78-63cd-4186-afb9-050e7a3f7900	2140	8.473785	139	67.991	73.24025	signal_negative	False	False	True	
sample	99e3ff05-5fae-4b88-8fe6-f1048d0094b0	1214	9.802822	318	69.77	73.24549999999999	signal_negative	False	False	True	
sample	4dd13827-e420-4746-b1b1-25e31b664c14	521	10.057461	141	71.6165	73.24225	signal_negative	False	False	True	
sample	8f329168-6950-468e-9c23-f29c6d2fb513	1477	9.558624	98	69.39975	73.2405	signal_negative	False	False	True	
sample	ce522850-d77a-4a17-aede-e6603a982f7e	1601	10.479966	181	69.041	73.24275	signal_negative	True	False	True	
sample	ac10e440-4137-43a3-b627-c3edcea3646d	2753	8.346350	271	66.20325	73.2415	signal_negative	False	False	True	
sample	b91f0e37-2d7e-4bf2-bd32-a1f0de0be0eb	1907	11.560986	82	68.349	73.245	signal_negative	True	False	True	
sample	a01ef9d9-54bd-4b93-9c38-63cad76929ae	4486	10.981219	56	62.38375	73.245	signal_negative	True	True	True	NC_001416.1
sample	da5248df-76a5-4750-9618-d983be8c1020	4211	10.653517	32	62.7475	73.245	signal_negative	False	False	True	
sample	a9475d04-2dc0-46c3-abd0-b62e8ac5a592	2035	8.587535	112	67.06675	73.24525	signal_negative	False	False	True	
sample	f6e59618-9bc3-4311-9a6d-90f83e3ef800	2980	9.967586	104	65.858	73.24525	signal_negative	False	False	True	
sample	a747d10d-4b63-461e-8cc6-eefcbb4137d9	4957	10.689847	16	60.9215	73.239	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	1d943eb4-c331-457b-8c2e-662ec49261ac	4547	9.473715	123	61.09275	73.231	signal_negative	False	False	True	
sample	0149b77b-6841-43d4-8692-776fe75dfefd	2937	9.931380	1	65.62675	73.25150000000001	signal_negative	False	False	True	
sample	ab380b44-60dd-48d9-a4da-920452d9f739	1131	10.175488	2	70.336	73.24525	signal_negative	False	False	True	
sample	23ce79b8-ee45-429a-827f-898c5cf16eb5	192	8.236650	336	80.60675	81.424	signal_positive	False	False	True	
sample	91d7f0c8-5fab-4b25-84df-d445c01bdeaa	474	11.290615	22	80.05025	81.619	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	4b4e6735-ddf7-4f76-94d2-aad546aaa89f	463	8.374396	493	80.5265	82.14025	signal_positive	False	False	True	
sample	ce6ae85b-86c9-4b66-8da8-fb1832bf6bcf	121	9.525098	397	82.48775	83.0815	signal_positive	False	False	True	
sample	16626e01-ee2b-4189-9b2a-0a9d6e440380	1014	9.630808	388	81.0205	83.37625	signal_positive	False	False	True	
sample	0b720016-3f01-443a-a442-f4f6e9450f4a	994	8.757201	328	80.803	83.564	signal_positive	False	False	True	
sample	64e18e75-57f7-4139-a11a-91c781709b25	967	10.705971	240	80.19225	82.9045	signal_positive	False	False	True	
sample	193471b4-1515-4251-9ccc-293c3fc0934b	623	9.182839	199	80.94625	82.82025	signal_positive	False	False	True	
sample	99d1b7fc-d64f-44ba-b9be-8f49ccc9b485	1609	10.112079	344	80.33275	84.70675	signal_positive	False	False	True	
sample	d342322e-b1db-4f24-b321-09117fe1ceea	332	11.844630	511	84.0235	85.185	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	6f0f0034-5d4d-4247-b04f-cedca2252d27	463	10.181053	339	84.24475	85.6015	signal_positive	True	True	True	NC_001416.1
sample	ee7f1f13-78ec-43df-8e93-280b2ca579e4	216	10.234093	83	84.38825	85.342	signal_positive	False	False	True	
sample	034626c4-a639-46d6-ac1c-1f425784bf28	1674	8.461758	77	80.93225	84.90875	signal_positive	False	False	True	
sample	51b2b8a2-d40f-49c2-a824-cf13a8a1065e	995	8.741331	388	84.0015	86.65474999999999	signal_positive	False	False	True	
sample	50f1ac87-1e70-449e-a4b8-88b5c51bfd4b	355	11.482636	260	85.473	86.73725	signal_positive	True	True	True	NC_001416.1
sample	2ef63fa4-fee2-4e5b-a6de-71b5bc7491ed	667	10.577655	62	84.83625	86.63825000000001	signal_positive	False	False	True	
sample	9e022cdb-86d2-40f7-9f48-ec5f1cb23cbc	2135	8.301428	30	81.109	86.38525	signal_positive	False	False	True	
sample	720ad69c-162b-4940-9889-430e768d0b76	2905	10.873350	42	80.06275	87.42625	signal_positive	True	True	True	NC_001416.1
sample	e11d407b-c708-435b-83e8-3c9031a28e83	1009	9.239068	349	84.26125	86.92675	signal_positive	False	False	True	
sample	f280c65c-f979-405e-9f5f-bfad00d6d2f5	2319	11.515227	165	79.87325	88.42625	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	5864a575-321c-4c2f-b392-64b8f9d83f03	3070	9.792459	305	79.92225	88.738	signal_positive	False	False	True	
sample	c6373a52-1326-4732-9997-edef3a46bd8d	3273	10.431184	502	80.34925	88.79299999999999	signal_positive	False	False	True	
sample	d12280a7-40d7-4edb-989c-0ddcae1a4834	2058	8.999430	475	85.181	89.85175	signal_positive	False	False	True	
sample	0f34f6cd-2edc-49fa-be6c-82282c12da3a	3728	10.519192	432	79.57175	89.27074999999999	signal_positive	False	False	True	
sample	61142c54-a5b3-432d-8e6e-a7bfe2b22527	1934	10.200115	121	84.25725	89.4165	signal_positive	False	False	True	
sample	d3e98e62-8740-43a7-907b-8dcf70ab703e	3234	11.504563	118	81.05375	89.74024999999999	signal_positive	True	True	True	NC_001416.1
sample	a91e87ec-4a1c-4eb9-ac64-237a992a8ed8	1338	10.173146	200	86.678	90.33375	signal_positive	False	False	True	
sample	f117d277-8da3-4e65-97a4-84d0603ec284	4135	8.534328	482	81.09475	91.69275	signal_positive	False	False	True	
sample	fb31dd22-5020-4eb9-a69e-06b5a0ee5550	1759	10.526422	205	86.8355	91.157	signal_positive	True	True	True	NC_001416.1
